1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
1.000001,1.449344,1.142769,1.183977,1.000001,1.000001,1.014236,1.000005,1.000004,1.154488,1.063160,1.000000,1.018581,1.202956,1.115028,1.024007,1.002070,1.266074,1.004767,1.199312,1.069833,1.320851,1.098854,1.000000,1.000000,1.049957,1.017022,1.000005,1.041365,1.000001,1.089547,1.499997,1.006438,1.019884,1.000005,1.000005,1.000001,1.168562,1.007754,1.002966,1.499997,1.143020,1.007390,1.141431,1.000001,1.059021,1.499999,1.056797,1.499998,1.060811,1.000000,1.233795,1.000000,1.034128,1.002810,1.450464,1.003377,1.023606,1.000001,1.000002,1.022960,1.058679,1.207600,1.000003,1.000014,1.088887,1.000000,1.000005,1.000006,1.075759,1.000000,1.021853,1.155769,1.224664,1.023156,1.217576,1.059930,1.206779,1.170691,1.000000,1.003360,1.155370,1.205465,1.000005,1.185137,1.032641,1.010283,1.414375,1.004655,1.172446,1.014336,1.076743,1.000001,1.161641,1.000000,1.168164,1.499992,1.118804
