1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361
5000000.000000,5092903.882390,5092052.687761,4407289.732543,5092507.386730,5109533.764171,4953342.381791,4130155.272818,2174099.164038,3260680.706409,8273356.079352,7655680.961642,8209702.984858,7799404.207556,5058371.107741,5082476.927788,5475918.058681,6364029.962306,4537636.090410,4374054.270787,7041873.831161,5111347.331969,8269436.520717,8269395.632830,4938871.119445,8273697.057171,5053224.733167,7656339.225403,4865750.339815,3243970.057517,8176491.832970,4947406.900912,7420979.814575,8273578.791551,5849726.158488,7476342.764324,7603301.689386,4884714.943615,4884612.207423,4822725.689807,4822770.388969,4803022.289612,4803013.531080,5133578.021917,6083994.647559,5392912.117071,5392814.865980,5196046.014325,5196145.354130,5791625.991803,5791533.983966,6174072.936931,6722868.258243,8273470.845860,8273356.079352,4478812.335486,6206664.822168,6718181.760566,5397485.197258,4263166.466172,5129535.403945,5080690.597612,5799070.072271,5385158.170382,6314547.951737,5186175.147690,5129535.403945,4902287.717858,4800428.706400,5804152.679737,4802272.449980,6077214.829263,5450298.446735,4269170.323267,5267281.761957,8273671.905442,5708584.948488,5065829.875495,5385719.236890,5628470.512903,5360682.508171,7799411.980242,8273472.972937,5656402.995647,8036127.024504,5352463.769493,7210082.155872,5650925.137117,8273697.057171,5651290.492878,7573962.299279,8273693.601295,7656588.588535,7656587.965835,4818084.346657,4818103.641187,6174072.936931,6174028.008492,5088268.199087,5002932.014957,5386825.636084,5129474.461696,4843600.343465,4828552.551957,4828558.190546,5692957.956863,5692925.122443,4689894.890674,5256928.848300,5256973.560407,4412251.926477,4412029.393133,3514671.993618,3514738.054627,7973956.303308,7950374.825346,7929044.262153,7951323.924660,7738145.321392,7920072.393696,7920066.455266,7802961.548451,7802981.514204,7999910.655694,7972988.223415,4169726.922295,5106512.779956,6167137.835623,6166367.908630,7998902.508016,8036134.296749,8118768.073721,8036134.296749,6663932.913747,6664816.339107,5639102.305220,5102301.981879,5638349.768935,5109533.764171,5716568.278249,5108517.387378,4373123.459266,4228864.536815,5106778.490006,4960129.022477,4863443.189154,4233897.578287,5093193.878887,5104325.493543,4989777.834365,5716568.278249,6525069.613268,5450298.446735,4126355.140792,4903264.989484,7021185.062037,5279537.532738,5093023.636066,6312750.977622,4760596.559283,4631071.601147,5383391.405366,4789098.847980,4877867.931000,4765395.565119,8229069.510703,8246092.686197,8239447.607635,5680568.759496,7588423.241382,5059121.356901,7792711.029009,5931527.213230,8092337.786091,8040571.589215,4411960.354142,5099200.881810,5954605.190077,5827315.967714,5558701.735366,7732914.796431,5788637.375774,7767284.352281,5548647.715991,5373256.152975,6206664.822168,8268818.425378,8173001.440803,7336395.492240,6762451.799787,6236675.420451,5456325.709993,5114234.772514,4786700.948541,5501667.582820,4503484.859639,3900853.823619,7735459.966070,7348636.097882,4802272.641822,6533053.331780,5820805.737407,4894193.759097,3968551.835210,4251499.842392,6228233.876994,6323104.321230,5244443.372259,6174066.076707,4700451.693993,6255429.365949,6618944.502461,4819532.894978,7779666.781391,2094624.404138,2072108.495394,2068052.068324,2068017.308055,3676342.775623,4161258.051974,2068078.816700,2068087.472086,2068071.888980,2068074.661157,2068015.946721,5099255.598143,2068031.867431,2407276.907698,2254210.771872,7025466.519885,3418510.442216,3920252.217268,5272302.937706,5416129.908612,4735695.738417,3935161.209025,6210072.175417,5195458.831179,2259031.707624,2588347.057461,5494321.546256,2258084.857516,5493885.717090,2507612.278268,2312913.137034,2068037.058342,2068018.286144,2068037.058342,5103490.321330,5106512.792727,5108058.070405,7919882.575631,5106512.785302,5107473.425582,5106512.782332,4807945.189855,2068004.599772,2069592.862709,2098576.727160,2071456.120854,2749219.644607,2878558.207872,2877933.058324,7021233.175327,7129699.669516,5420580.526022,5097433.578934,3456121.495494,7348974.310752,4948015.985924,5365801.578437,4684825.667392,3476987.900415,3435227.140666,3472252.121909,7656506.041639,7779666.781391,7799389.480340,7782462.850993,7794824.422273,5628470.512903,7659745.993993,7799395.207594,7219069.926332,5799073.510690,7164727.054701,8047822.041513,8091705.464411,8192932.545560,8031726.563221,8197253.568416,7777335.857563,2303411.904039,4372614.079287,2068067.759891,2068072.191363,2068066.717014,2068067.125349,2068066.474221,4393584.747807,7885799.279129,7800542.277103,5539630.139747,5266380.390750,5062771.203790,7974249.018523,5062771.203790,5265292.323835,5028224.712861,7655975.275719,4965435.375175,7656036.166874,4728395.111257,6817434.327834,7027928.800961,5106512.792727,8246841.854540,4795699.660732,2652448.034240,8160808.713395,2283647.426099,8091705.464411,5697745.287806,5545328.425765,8151505.214365,4932868.397744,5397476.294566,5537916.996038,4932677.114825,5523337.924990,3764202.087423,4406716.617362,7753993.499498,8273618.955355,7742639.499779,8273705.939734,8223189.588096,7792303.642706,8223205.871050,8273493.465674,7240051.179394,8156449.800971,8273292.189247,3503828.348607,2336140.020806,6323104.321230,6948166.016982,6323104.321230,7164635.314382,6174861.661675,4236104.622069,5106473.391281,4850023.905611,7749466.014394,4850011.586282,5099048.197063,2509885.492373,2509912.614587,6915884.376206,6915596.882507,7722879.721784
