1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
8273697.057171,5708584.948488,7240051.179394,4902287.717858,5692925.122443,2509885.492373,4728395.111257,5196046.014325,4818084.346657,3900853.823619,5065829.875495,4932677.114825,5000000.000000,4233897.578287,5450298.446735,6174861.661675,8229069.510703,4263166.466172,5058371.107741,4130155.272818,4760596.559283,4126355.140792,6323104.321230,4412029.393133,6663932.913747,5360682.508171,7476342.764324,4884612.207423,5558701.735366,5256928.848300,6206664.822168,3243970.057517,8040571.589215,4863443.189154,8269395.632830,6174028.008492,7802961.548451,4374054.270787,8209702.984858,7950374.825346,2174099.164038,5456325.709993,8091705.464411,5716568.278249,4828552.551957,4843600.343465,4947406.900912,5352463.769493,2336140.020806,7799411.980242,8223189.588096,4269170.323267,6166367.908630,4631071.601147,7929044.262153,5680568.759496,7972988.223415,4765395.565119,7920066.455266,3514671.993618,4989777.834365,5088268.199087,4228864.536815,4850011.586282,8273356.079352,6174072.936931,7656587.965835,5791533.983966,4822725.689807,5114234.772514,5638349.768935,5827315.967714,4411960.354142,4169726.922295,4938871.119445,5186175.147690,5080690.597612,4537636.090410,3764202.087423,8273705.939734,5092507.386730,4407289.732543,4236104.622069,5392814.865980,5133578.021917,5373256.152975,8036134.296749,5849726.158488,7998902.508016,5059121.356901,8156449.800971,4903264.989484,4803013.531080,2283647.426099,6915596.882507,4373123.459266,4478812.335486,5109533.764171
